z,vz,az
0.628216,-0.247323,2.90473
0.625068,-0.219699,2.76897
0.622048,-0.194155,2.52952
0.619147,-0.1685,2.46286
0.616349,-0.146107,2.20087
0.613635,-0.1259,2.00696
0.611,-0.107148,1.84933
0.60844,-0.0898162,1.6924
0.605971,-0.0710482,1.7662
0.603602,-0.0534449,1.71404
0.601331,-0.0369063,1.67373
0.599164,-0.0204648,1.66947
0.597111,-0.00415663,1.63499
0.595194,0.0145621,1.7879
0.593415,0.0315774,1.69128
0.59177,0.047654,1.63016
0.590258,0.0632763,1.57096
0.588878,0.0781332,1.47033
0.587644,0.0948067,1.56716
0.586552,0.10935,1.43098
0.585591,0.122662,1.343
0.584757,0.135317,1.2655
0.584047,0.147064,1.15228
0.583471,0.160514,1.23945
0.583024,0.171756,1.09645
0.582692,0.181701,1.0026
0.58247,0.19093,0.919759
0.582352,0.199197,0.801698
0.582347,0.209108,0.883743
0.582447,0.216775,0.737178
0.582637,0.223115,0.640603
0.58291,0.228718,0.55632
0.583277,0.236352,0.669786
0.583732,0.241945,0.534172
0.584259,0.246202,0.43142
0.584848,0.249611,0.334097
0.585491,0.251928,0.203495
0.586193,0.255776,0.27606
0.586945,0.25736,0.128255
0.58773,0.257649,0.0362448
0.58854,0.257284,-0.0376433
0.589369,0.25609,-0.139489
